t,y1,y2
6.058,1.95253,4.81806
6.059,1.95243,4.81824
6.06,1.95233,4.81843
6.061,1.95223,4.81862
6.062,1.95214,4.81881
6.063,1.95204,4.819
6.064,1.95194,4.81918
6.065,1.95184,4.81937
6.066,1.95175,4.81956
6.067,1.95165,4.81974
6.068,1.95155,4.81993
6.069,1.95146,4.82012
6.07,1.95136,4.8203
6.071,1.95127,4.82049
6.072,1.95117,4.82067
6.073,1.95107,4.82086
6.074,1.95098,4.82104
6.075,1.95088,4.82123
6.076,1.95079,4.82141
6.077,1.95069,4.82159
6.078,1.9506,4.82178
6.079,1.9505,4.82196
6.08,1.95041,4.82214
6.081,1.95031,4.82233
6.082,1.95022,4.82251
6.083,1.95013,4.82269
6.084,1.95003,4.82287
6.085,1.94994,4.82305
6.086,1.94984,4.82323
6.087,1.94975,4.82342
6.088,1.94966,4.8236
6.089,1.94956,4.82378
6.09,1.94947,4.82396
6.091,1.94938,4.82414
6.092,1.94928,4.82432
6.093,1.94919,4.8245
6.094,1.9491,4.82467
6.095,1.949,4.82485
6.096,1.94891,4.82503
6.097,1.94882,4.82521
6.098,1.94873,4.82539
6.099,1.94864,4.82556
6.1,1.94854,4.82574
6.101,1.94845,4.82592
6.102,1.94836,4.8261
6.103,1.94827,4.82627
6.104,1.94818,4.82645
6.105,1.94809,4.82662
6.106,1.948,4.8268
6.107,1.94791,4.82698
6.108,1.94782,4.82715
6.109,1.94772,4.82733
6.11,1.94763,4.8275
6.111,1.94754,4.82767
6.112,1.94745,4.82785
6.113,1.94736,4.82802
6.114,1.94727,4.8282
6.115,1.94718,4.82837
6.116,1.9471,4.82854
6.117,1.94701,4.82871
6.118,1.94692,4.82889
6.119,1.94683,4.82906
6.12,1.94674,4.82923
6.121,1.94665,4.8294
6.122,1.94656,4.82957
6.123,1.94647,4.82974
6.124,1.94638,4.82992
6.125,1.9463,4.83009
6.126,1.94621,4.83026
6.127,1.94612,4.83043
6.128,1.94603,4.8306
6.129,1.94594,4.83076
6.13,1.94586,4.83093
6.131,1.94577,4.8311
6.132,1.94568,4.83127
6.133,1.9456,4.83144
6.134,1.94551,4.83161
6.135,1.94542,4.83177
6.136,1.94534,4.83194
6.137,1.94525,4.83211
6.138,1.94516,4.83228
6.139,1.94508,4.83244
6.14,1.94499,4.83261
6.141,1.9449,4.83278
6.142,1.94482,4.83294
6.143,1.94473,4.83311
6.144,1.94465,4.83327
6.145,1.94456,4.83344
6.146,1.94448,4.8336
6.147,1.94439,4.83377
6.148,1.94431,4.83393
6.149,1.94422,4.83409
6.15,1.94414,4.83426
6.151,1.94405,4.83442
6.152,1.94397,4.83458
6.153,1.94388,4.83475
6.154,1.9438,4.83491
6.155,1.94372,4.83507
6.156,1.94363,4.83523
6.157,1.94355,4.83539
6.158,1.94347,4.83556
6.159,1.94338,4.83572
6.16,1.9433,4.83588
6.161,1.94322,4.83604
6.162,1.94313,4.8362
6.163,1.94305,4.83636
6.164,1.94297,4.83652
6.165,1.94289,4.83668
6.166,1.9428,4.83684
6.167,1.94272,4.837
6.168,1.94264,4.83715
6.169,1.94256,4.83731
6.17,1.94248,4.83747
6.171,1.94239,4.83763
6.172,1.94231,4.83779
6.173,1.94223,4.83794
6.174,1.94215,4.8381
6.175,1.94207,4.83826
6.176,1.94199,4.83841
6.177,1.94191,4.83857
6.178,1.94183,4.83873
6.179,1.94175,4.83888
6.18,1.94167,4.83904
6.181,1.94159,4.83919
6.182,1.94151,4.83935
6.183,1.94143,4.8395
6.184,1.94135,4.83966
6.185,1.94127,4.83981
6.186,1.94119,4.83996
6.187,1.94111,4.84012
6.188,1.94103,4.84027
6.189,1.94095,4.84042
6.19,1.94087,4.84058
6.191,1.94079,4.84073
6.192,1.94071,4.84088
6.193,1.94063,4.84103
6.194,1.94056,4.84118
6.195,1.94048,4.84133
6.196,1.9404,4.84149
6.197,1.94032,4.84164
6.198,1.94024,4.84179
6.199,1.94017,4.84194
6.2,1.94009,4.84209
6.201,1.94001,4.84224
6.202,1.93993,4.84239
6.203,1.93986,4.84253
6.204,1.93978,4.84268
6.205,1.9397,4.84283
6.206,1.93963,4.84298
6.207,1.93955,4.84313
6.208,1.93947,4.84328
6.209,1.9394,4.84342
6.21,1.93932,4.84357
6.211,1.93924,4.84372
6.212,1.93917,4.84386
6.213,1.93909,4.84401
6.214,1.93902,4.84416
6.215,1.93894,4.8443
6.216,1.93887,4.84445
6.217,1.93879,4.84459
6.218,1.93872,4.84474
6.219,1.93864,4.84488
6.22,1.93857,4.84503
6.221,1.93849,4.84517
6.222,1.93842,4.84532
6.223,1.93834,4.84546
6.224,1.93827,4.8456
6.225,1.93819,4.84575
6.226,1.93812,4.84589
6.227,1.93805,4.84603
6.228,1.93797,4.84617
6.229,1.9379,4.84632
6.23,1.93783,4.84646
6.231,1.93775,4.8466
6.232,1.93768,4.84674
6.233,1.93761,4.84688
6.234,1.93753,4.84702
6.235,1.93746,4.84716
6.236,1.93739,4.8473
6.237,1.93732,4.84744
6.238,1.93724,4.84758
6.239,1.93717,4.84772
6.24,1.9371,4.84786
6.241,1.93703,4.848
6.242,1.93696,4.84814
6.243,1.93688,4.84828
6.244,1.93681,4.84842
6.245,1.93674,4.84855
6.246,1.93667,4.84869
6.247,1.9366,4.84883
6.248,1.93653,4.84896
6.249,1.93646,4.8491
6.25,1.93639,4.84924
6.251,1.93632,4.84937
6.252,1.93624,4.84951
6.253,1.93617,4.84965
6.254,1.9361,4.84978
6.255,1.93603,4.84992
6.256,1.93596,4.85005
6.257,1.93589,4.85018
6.258,1.93583,4.85032
6.259,1.93576,4.85045
6.26,1.93569,4.85059
6.261,1.93562,4.85072
6.262,1.93555,4.85085
6.263,1.93548,4.85099
6.264,1.93541,4.85112
6.265,1.93534,4.85125
6.266,1.93527,4.85138
6.267,1.93521,4.85152
6.268,1.93514,4.85165
6.269,1.93507,4.85178
6.27,1.935,4.85191
6.271,1.93493,4.85204
6.272,1.93487,4.85217
6.273,1.9348,4.8523
6.274,1.93473,4.85243
6.275,1.93466,4.85256
6.276,1.9346,4.85269
6.277,1.93453,4.85282
6.278,1.93446,4.85295
6.279,1.9344,4.85308
6.28,1.93433,4.85321
6.281,1.93426,4.85333
6.282,1.9342,4.85346
6.283,1.93413,4.85359
6.284,1.93406,4.85372
6.285,1.934,4.85384
6.286,1.93393,4.85397
6.287,1.93387,4.8541
6.288,1.9338,4.85422
6.289,1.93374,4.85435
6.29,1.93367,4.85447
6.291,1.9336,4.8546
6.292,1.93354,4.85472
6.293,1.93347,4.85485
6.294,1.93341,4.85497
6.295,1.93335,4.8551
6.296,1.93328,4.85522
6.297,1.93322,4.85535
6.298,1.93315,4.85547
6.299,1.93309,4.85559
6.3,1.93302,4.85572
6.301,1.93296,4.85584
6.302,1.9329,4.85596
6.303,1.93283,4.85608
6.304,1.93277,4.85621
6.305,1.93271,4.85633
6.306,1.93264,4.85645
6.307,1.93258,4.85657
6.308,1.93252,4.85669
6.309,1.93245,4.85681
6.31,1.93239,4.85693
6.311,1.93233,4.85705
6.312,1.93227,4.85717
6.313,1.93221,4.85729
6.314,1.93214,4.85741
6.315,1.93208,4.85753
6.316,1.93202,4.85765
6.317,1.93196,4.85777
6.318,1.9319,4.85789
6.319,1.93183,4.858
6.32,1.93177,4.85812
6.321,1.93171,4.85824
6.322,1.93165,4.85836
6.323,1.93159,4.85847
6.324,1.93153,4.85859
6.325,1.93147,4.85871
6.326,1.93141,4.85882
6.327,1.93135,4.85894
6.328,1.93129,4.85905
6.329,1.93123,4.85917
6.33,1.93117,4.85928
6.331,1.93111,4.8594
6.332,1.93105,4.85951
6.333,1.93099,4.85963
6.334,1.93093,4.85974
6.335,1.93087,4.85986
6.336,1.93081,4.85997
6.337,1.93075,4.86008
6.338,1.93069,4.86019
6.339,1.93063,4.86031
6.34,1.93057,4.86042
6.341,1.93052,4.86053
6.342,1.93046,4.86064
6.343,1.9304,4.86076
6.344,1.93034,4.86087
6.345,1.93028,4.86098
6.346,1.93023,4.86109
6.347,1.93017,4.8612
6.348,1.93011,4.86131
6.349,1.93005,4.86142
6.35,1.92999,4.86153
6.351,1.92994,4.86164
6.352,1.92988,4.86175
6.353,1.92982,4.86186
6.354,1.92977,4.86197
6.355,1.92971,4.86207
6.356,1.92965,4.86218
6.357,1.9296,4.86229
6.358,1.92954,4.8624
6.359,1.92948,4.86251
6.36,1.92943,4.86261
6.361,1.92937,4.86272
6.362,1.92932,4.86283
6.363,1.92926,4.86293
6.364,1.9292,4.86304
6.365,1.92915,4.86314
6.366,1.92909,4.86325
6.367,1.92904,4.86336
6.368,1.92898,4.86346
6.369,1.92893,4.86357
6.37,1.92887,4.86367
6.371,1.92882,4.86377
6.372,1.92876,4.86388
6.373,1.92871,4.86398
6.374,1.92866,4.86409
6.375,1.9286,4.86419
6.376,1.92855,4.86429
6.377,1.92849,4.86439
6.378,1.92844,4.8645
6.379,1.92839,4.8646
6.38,1.92833,4.8647
6.381,1.92828,4.8648
6.382,1.92823,4.8649
6.383,1.92817,4.86501
6.384,1.92812,4.86511
6.385,1.92807,4.86521
6.386,1.92801,4.86531
6.387,1.92796,4.86541
6.388,1.92791,4.86551
6.389,1.92786,4.86561
6.39,1.9278,4.86571
6.391,1.92775,4.8658
6.392,1.9277,4.8659
6.393,1.92765,4.866
6.394,1.9276,4.8661
6.395,1.92754,4.8662
6.396,1.92749,4.8663
6.397,1.92744,4.86639
6.398,1.92739,4.86649
6.399,1.92734,4.86659
6.4,1.92729,4.86668
6.401,1.92724,4.86678
6.402,1.92719,4.86688
6.403,1.92714,4.86697
6.404,1.92708,4.86707
6.405,1.92703,4.86716
6.406,1.92698,4.86726
6.407,1.92693,4.86735
6.408,1.92688,4.86745
6.409,1.92683,4.86754
6.41,1.92678,4.86764
6.411,1.92673,4.86773
6.412,1.92669,4.86782
6.413,1.92664,4.86792
6.414,1.92659,4.86801
6.415,1.92654,4.8681
6.416,1.92649,4.8682
6.417,1.92644,4.86829
6.418,1.92639,4.86838
6.419,1.92634,4.86847
6.42,1.92629,4.86856
6.421,1.92624,4.86865
6.422,1.9262,4.86875
6.423,1.92615,4.86884
6.424,1.9261,4.86893
6.425,1.92605,4.86902
6.426,1.926,4.86911
6.427,1.92596,4.8692
6.428,1.92591,4.86929
6.429,1.92586,4.86937
6.43,1.92581,4.86946
6.431,1.92577,4.86955
6.432,1.92572,4.86964
6.433,1.92567,4.86973
6.434,1.92563,4.86982
6.435,1.92558,4.8699
6.436,1.92553,4.86999
6.437,1.92549,4.87008
6.438,1.92544,4.87017
6.439,1.92539,4.87025
6.44,1.92535,4.87034
6.441,1.9253,4.87042
6.442,1.92526,4.87051
6.443,1.92521,4.8706
6.444,1.92517,4.87068
6.445,1.92512,4.87077
6.446,1.92507,4.87085
6.447,1.92503,4.87093
6.448,1.92498,4.87102
6.449,1.92494,4.8711
6.45,1.92489,4.87119
6.451,1.92485,4.87127
6.452,1.9248,4.87135
6.453,1.92476,4.87144
6.454,1.92472,4.87152
6.455,1.92467,4.8716
6.456,1.92463,4.87168
6.457,1.92458,4.87177
6.458,1.92454,4.87185
6.459,1.9245,4.87193
6.46,1.92445,4.87201
6.461,1.92441,4.87209
6.462,1.92437,4.87217
6.463,1.92432,4.87225
6.464,1.92428,4.87233
6.465,1.92424,4.87241
6.466,1.92419,4.87249
6.467,1.92415,4.87257
6.468,1.92411,4.87265
6.469,1.92406,4.87273
6.47,1.92402,4.87281
6.471,1.92398,4.87288
6.472,1.92394,4.87296
6.473,1.9239,4.87304
6.474,1.92385,4.87312
6.475,1.92381,4.8732
6.476,1.92377,4.87327
6.477,1.92373,4.87335
6.478,1.92369,4.87343
6.479,1.92365,4.8735
6.48,1.9236,4.87358
6.481,1.92356,4.87365
6.482,1.92352,4.87373
6.483,1.92348,4.8738
6.484,1.92344,4.87388
6.485,1.9234,4.87395
6.486,1.92336,4.87403
6.487,1.92332,4.8741
6.488,1.92328,4.87418
6.489,1.92324,4.87425
6.49,1.9232,4.87432
6.491,1.92316,4.8744
6.492,1.92312,4.87447
6.493,1.92308,4.87454
6.494,1.92304,4.87461
6.495,1.923,4.87469
6.496,1.92296,4.87476
6.497,1.92292,4.87483
6.498,1.92288,4.8749
6.499,1.92284,4.87497
6.5,1.9228,4.87504
6.501,1.92277,4.87511
6.502,1.92273,4.87518
6.503,1.92269,4.87525
6.504,1.92265,4.87532
6.505,1.92261,4.87539
6.506,1.92257,4.87546
6.507,1.92254,4.87553
6.508,1.9225,4.8756
6.509,1.92246,4.87567
6.51,1.92242,4.87574
6.511,1.92238,4.87581
6.512,1.92235,4.87587
6.513,1.92231,4.87594
6.514,1.92227,4.87601
6.515,1.92223,4.87608
6.516,1.9222,4.87614
6.517,1.92216,4.87621
6.518,1.92212,4.87628
6.519,1.92209,4.87634
6.52,1.92205,4.87641
6.521,1.92201,4.87647
6.522,1.92198,4.87654
6.523,1.92194,4.8766
6.524,1.92191,4.87667
6.525,1.92187,4.87673
6.526,1.92183,4.8768
6.527,1.9218,4.87686
6.528,1.92176,4.87692
6.529,1.92173,4.87699
6.53,1.92169,4.87705
6.531,1.92166,4.87711
6.532,1.92162,4.87718
6.533,1.92159,4.87724
6.534,1.92155,4.8773
6.535,1.92152,4.87736
6.536,1.92148,4.87743
6.537,1.92145,4.87749
6.538,1.92141,4.87755
6.539,1.92138,4.87761
6.54,1.92134,4.87767
6.541,1.92131,4.87773
6.542,1.92128,4.87779
6.543,1.92124,4.87785
6.544,1.92121,4.87791
6.545,1.92117,4.87797
6.546,1.92114,4.87803
6.547,1.92111,4.87809
6.548,1.92107,4.87815
6.549,1.92104,4.8782
6.55,1.92101,4.87826
6.551,1.92098,4.87832
6.552,1.92094,4.87838
6.553,1.92091,4.87844
6.554,1.92088,4.87849
6.555,1.92084,4.87855
6.556,1.92081,4.87861
6.557,1.92078,4.87866
6.558,1.92075,4.87872
6.559,1.92072,4.87877
6.56,1.92068,4.87883
6.561,1.92065,4.87889
6.562,1.92062,4.87894
6.563,1.92059,4.879
6.564,1.92056,4.87905
6.565,1.92052,4.8791
6.566,1.92049,4.87916
6.567,1.92046,4.87921
6.568,1.92043,4.87927
6.569,1.9204,4.87932
6.57,1.92037,4.87937
6.571,1.92034,4.87943
6.572,1.92031,4.87948
6.573,1.92028,4.87953
6.574,1.92025,4.87958
6.575,1.92022,4.87963
6.576,1.92019,4.87969
6.577,1.92016,4.87974
6.578,1.92013,4.87979
6.579,1.9201,4.87984
6.58,1.92007,4.87989
6.581,1.92004,4.87994
6.582,1.92001,4.87999
6.583,1.91998,4.88004
6.584,1.91995,4.88009
6.585,1.91992,4.88014
6.586,1.91989,4.88019
6.587,1.91986,4.88024
6.588,1.91983,4.88029
6.589,1.9198,4.88033
6.59,1.91978,4.88038
6.591,1.91975,4.88043
6.592,1.91972,4.88048
6.593,1.91969,4.88053
6.594,1.91966,4.88057
6.595,1.91963,4.88062
6.596,1.91961,4.88067
6.597,1.91958,4.88071
6.598,1.91955,4.88076
6.599,1.91952,4.8808
6.6,1.9195,4.88085
6.601,1.91947,4.8809
6.602,1.91944,4.88094
6.603,1.91941,4.88099
6.604,1.91939,4.88103
6.605,1.91936,4.88107
6.606,1.91933,4.88112
6.607,1.91931,4.88116
6.608,1.91928,4.88121
6.609,1.91925,4.88125
6.61,1.91923,4.88129
6.611,1.9192,4.88133
6.612,1.91917,4.88138
6.613,1.91915,4.88142
6.614,1.91912,4.88146
6.615,1.9191,4.8815
6.616,1.91907,4.88155
6.617,1.91904,4.88159
6.618,1.91902,4.88163
6.619,1.91899,4.88167
6.62,1.91897,4.88171
6.621,1.91894,4.88175
6.622,1.91892,4.88179
6.623,1.91889,4.88183
6.624,1.91887,4.88187
6.625,1.91884,4.88191
6.626,1.91882,4.88195
6.627,1.91879,4.88199
6.628,1.91877,4.88203
6.629,1.91874,4.88206
6.63,1.91872,4.8821
6.631,1.9187,4.88214
6.632,1.91867,4.88218
6.633,1.91865,4.88221
6.634,1.91862,4.88225
6.635,1.9186,4.88229
6.636,1.91858,4.88233
6.637,1.91855,4.88236
6.638,1.91853,4.8824
6.639,1.91851,4.88243
6.64,1.91848,4.88247
6.641,1.91846,4.8825
6.642,1.91844,4.88254
6.643,1.91841,4.88258
6.644,1.91839,4.88261
6.645,1.91837,4.88264
6.646,1.91835,4.88268
6.647,1.91832,4.88271
6.648,1.9183,4.88275
6.649,1.91828,4.88278
6.65,1.91826,4.88281
6.651,1.91823,4.88285
6.652,1.91821,4.88288
6.653,1.91819,4.88291
6.654,1.91817,4.88294
6.655,1.91815,4.88297
6.656,1.91813,4.88301
6.657,1.9181,4.88304
6.658,1.91808,4.88307
6.659,1.91806,4.8831
6.66,1.91804,4.88313
6.661,1.91802,4.88316
6.662,1.918,4.88319
6.663,1.91798,4.88322
6.664,1.91796,4.88325
6.665,1.91794,4.88328
6.666,1.91792,4.88331
6.667,1.9179,4.88334
6.668,1.91788,4.88337
6.669,1.91786,4.8834
6.67,1.91783,4.88342
6.671,1.91781,4.88345
6.672,1.9178,4.88348
6.673,1.91778,4.88351
6.674,1.91776,4.88353
6.675,1.91774,4.88356
6.676,1.91772,4.88359
6.677,1.9177,4.88362
6.678,1.91768,4.88364
6.679,1.91766,4.88367
6.68,1.91764,4.88369
6.681,1.91762,4.88372
6.682,1.9176,4.88374
6.683,1.91758,4.88377
6.684,1.91756,4.88379
6.685,1.91755,4.88382
6.686,1.91753,4.88384
6.687,1.91751,4.88387
6.688,1.91749,4.88389
6.689,1.91747,4.88391
6.69,1.91745,4.88394
6.691,1.91744,4.88396
6.692,1.91742,4.88398
6.693,1.9174,4.88401
6.694,1.91738,4.88403
6.695,1.91737,4.88405
6.696,1.91735,4.88407
6.697,1.91733,4.88409
6.698,1.91731,4.88412
6.699,1.9173,4.88414
6.7,1.91728,4.88416
6.701,1.91726,4.88418
6.702,1.91725,4.8842
6.703,1.91723,4.88422
6.704,1.91721,4.88424
6.705,1.9172,4.88426
6.706,1.91718,4.88428
6.707,1.91716,4.8843
6.708,1.91715,4.88432
6.709,1.91713,4.88433
6.71,1.91712,4.88435
6.711,1.9171,4.88437
6.712,1.91708,4.88439
6.713,1.91707,4.88441
6.714,1.91705,4.88442
6.715,1.91704,4.88444
6.716,1.91702,4.88446
6.717,1.91701,4.88448
6.718,1.91699,4.88449
6.719,1.91698,4.88451
6.72,1.91696,4.88452
6.721,1.91695,4.88454
6.722,1.91693,4.88456
6.723,1.91692,4.88457
6.724,1.9169,4.88459
6.725,1.91689,4.8846
6.726,1.91687,4.88462
6.727,1.91686,4.88463
6.728,1.91684,4.88464
6.729,1.91683,4.88466
6.73,1.91682,4.88467
6.731,1.9168,4.88468
6.732,1.91679,4.8847
6.733,1.91677,4.88471
6.734,1.91676,4.88472
6.735,1.91675,4.88474
6.736,1.91673,4.88475
6.737,1.91672,4.88476
6.738,1.91671,4.88477
6.739,1.91669,4.88478
6.74,1.91668,4.88479
6.741,1.91667,4.8848
6.742,1.91666,4.88482
6.743,1.91664,4.88483
6.744,1.91663,4.88484
6.745,1.91662,4.88485
6.746,1.91661,4.88486
6.747,1.91659,4.88486
6.748,1.91658,4.88487
6.749,1.91657,4.88488
6.75,1.91656,4.88489
6.751,1.91654,4.8849
6.752,1.91653,4.88491
6.753,1.91652,4.88492
6.754,1.91651,4.88492
6.755,1.9165,4.88493
6.756,1.91649,4.88494
6.757,1.91647,4.88495
6.758,1.91646,4.88495
6.759,1.91645,4.88496
6.76,1.91644,4.88497
6.761,1.91643,4.88497
6.762,1.91642,4.88498
6.763,1.91641,4.88498
6.764,1.9164,4.88499
6.765,1.91639,4.88499
6.766,1.91638,4.885
6.767,1.91637,4.885
6.768,1.91636,4.88501
6.769,1.91635,4.88501
6.77,1.91633,4.88502
6.771,1.91632,4.88502
6.772,1.91631,4.88502
6.773,1.9163,4.88503
6.774,1.9163,4.88503
6.775,1.91629,4.88503
6.776,1.91628,4.88503
6.777,1.91627,4.88504
6.778,1.91626,4.88504
6.779,1.91625,4.88504
6.78,1.91624,4.88504
6.781,1.91623,4.88504
6.782,1.91622,4.88504
6.783,1.91621,4.88505
6.784,1.9162,4.88505
6.785,1.91619,4.88505
6.786,1.91619,4.88505
6.787,1.91618,4.88505
6.788,1.91617,4.88505
6.789,1.91616,4.88505
6.79,1.91615,4.88504
6.791,1.91614,4.88504
6.792,1.91614,4.88504
6.793,1.91613,4.88504
6.794,1.91612,4.88504
6.795,1.91611,4.88504
6.796,1.9161,4.88503
6.797,1.9161,4.88503
6.798,1.91609,4.88503
6.799,1.91608,4.88503
6.8,1.91607,4.88502
6.801,1.91607,4.88502
6.802,1.91606,4.88502
6.803,1.91605,4.88501
6.804,1.91605,4.88501
6.805,1.91604,4.885
6.806,1.91603,4.885
6.807,1.91602,4.88499
6.808,1.91602,4.88499
6.809,1.91601,4.88498
6.81,1.91601,4.88498
6.811,1.916,4.88497
6.812,1.91599,4.88496
6.813,1.91599,4.88496
6.814,1.91598,4.88495
6.815,1.91597,4.88495
6.816,1.91597,4.88494
6.817,1.91596,4.88493
6.818,1.91596,4.88492
6.819,1.91595,4.88492
6.82,1.91595,4.88491
6.821,1.91594,4.8849
6.822,1.91594,4.88489
6.823,1.91593,4.88488
6.824,1.91592,4.88487
6.825,1.91592,4.88486
6.826,1.91591,4.88485
6.827,1.91591,4.88484
6.828,1.91591,4.88483
6.829,1.9159,4.88482
6.83,1.9159,4.88481
6.831,1.91589,4.8848
6.832,1.91589,4.88479
6.833,1.91588,4.88478
6.834,1.91588,4.88477
6.835,1.91587,4.88476
6.836,1.91587,4.88475
6.837,1.91587,4.88473
6.838,1.91586,4.88472
6.839,1.91586,4.88471
6.84,1.91585,4.8847
6.841,1.91585,4.88468
6.842,1.91585,4.88467
6.843,1.91584,4.88466
6.844,1.91584,4.88464
6.845,1.91584,4.88463
6.846,1.91583,4.88462
6.847,1.91583,4.8846
6.848,1.91583,4.88459
6.849,1.91583,4.88457
6.85,1.91582,4.88456
6.851,1.91582,4.88454
6.852,1.91582,4.88453
6.853,1.91581,4.88451
6.854,1.91581,4.88449
6.855,1.91581,4.88448
6.856,1.91581,4.88446
6.857,1.9158,4.88444
6.858,1.9158,4.88443
6.859,1.9158,4.88441
6.86,1.9158,4.88439
6.861,1.9158,4.88437
6.862,1.9158,4.88436
6.863,1.91579,4.88434
6.864,1.91579,4.88432
6.865,1.91579,4.8843
6.866,1.91579,4.88428
6.867,1.91579,4.88426
6.868,1.91579,4.88424
6.869,1.91579,4.88422
6.87,1.91578,4.8842
6.871,1.91578,4.88418
6.872,1.91578,4.88416
6.873,1.91578,4.88414
6.874,1.91578,4.88412
6.875,1.91578,4.8841
6.876,1.91578,4.88408
6.877,1.91578,4.88406
6.878,1.91578,4.88404
6.879,1.91578,4.88402
6.88,1.91578,4.88399
6.881,1.91578,4.88397
6.882,1.91578,4.88395
6.883,1.91578,4.88393
6.884,1.91578,4.8839
6.885,1.91578,4.88388
6.886,1.91578,4.88386
6.887,1.91578,4.88383
6.888,1.91578,4.88381
6.889,1.91578,4.88378
6.89,1.91578,4.88376
6.891,1.91578,4.88373
6.892,1.91578,4.88371
6.893,1.91578,4.88368
6.894,1.91578,4.88366
6.895,1.91578,4.88363
6.896,1.91579,4.88361
6.897,1.91579,4.88358
6.898,1.91579,4.88355
6.899,1.91579,4.88353
6.9,1.91579,4.8835
6.901,1.91579,4.88347
6.902,1.91579,4.88345
6.903,1.9158,4.88342
6.904,1.9158,4.88339
6.905,1.9158,4.88336
6.906,1.9158,4.88334
6.907,1.9158,4.88331
6.908,1.91581,4.88328
6.909,1.91581,4.88325
6.91,1.91581,4.88322
6.911,1.91581,4.88319
6.912,1.91581,4.88316
6.913,1.91582,4.88313
6.914,1.91582,4.8831
6.915,1.91582,4.88307
6.916,1.91583,4.88304
6.917,1.91583,4.88301
6.918,1.91583,4.88298
6.919,1.91583,4.88295
6.92,1.91584,4.88292
6.921,1.91584,4.88288
6.922,1.91584,4.88285
6.923,1.91585,4.88282
6.924,1.91585,4.88279
6.925,1.91585,4.88275
6.926,1.91586,4.88272
6.927,1.91586,4.88269
6.928,1.91587,4.88266
6.929,1.91587,4.88262
6.93,1.91587,4.88259
6.931,1.91588,4.88255
6.932,1.91588,4.88252
6.933,1.91589,4.88249
6.934,1.91589,4.88245
6.935,1.91589,4.88242
6.936,1.9159,4.88238
6.937,1.9159,4.88235
6.938,1.91591,4.88231
6.939,1.91591,4.88227
6.94,1.91592,4.88224
6.941,1.91592,4.8822
6.942,1.91593,4.88216
6.943,1.91593,4.88213
6.944,1.91594,4.88209
6.945,1.91594,4.88205
6.946,1.91595,4.88202
6.947,1.91595,4.88198
6.948,1.91596,4.88194
6.949,1.91596,4.8819
6.95,1.91597,4.88186
6.951,1.91597,4.88183
6.952,1.91598,4.88179
6.953,1.91599,4.88175
6.954,1.91599,4.88171
6.955,1.916,4.88167
6.956,1.916,4.88163
6.957,1.91601,4.88159
6.958,1.91602,4.88155
6.959,1.91602,4.88151
6.96,1.91603,4.88147
6.961,1.91603,4.88143
6.962,1.91604,4.88138
6.963,1.91605,4.88134
6.964,1.91605,4.8813
6.965,1.91606,4.88126
6.966,1.91607,4.88122
6.967,1.91607,4.88118
6.968,1.91608,4.88113
6.969,1.91609,4.88109
6.97,1.9161,4.88105
6.971,1.9161,4.881
6.972,1.91611,4.88096
6.973,1.91612,4.88092
6.974,1.91613,4.88087
6.975,1.91613,4.88083
6.976,1.91614,4.88078
6.977,1.91615,4.88074
6.978,1.91616,4.88069
6.979,1.91616,4.88065
6.98,1.91617,4.8806
6.981,1.91618,4.88056
6.982,1.91619,4.88051
6.983,1.9162,4.88047
6.984,1.9162,4.88042
6.985,1.91621,4.88037
6.986,1.91622,4.88033
6.987,1.91623,4.88028
6.988,1.91624,4.88023
6.989,1.91625,4.88019
6.99,1.91625,4.88014
6.991,1.91626,4.88009
6.992,1.91627,4.88004
6.993,1.91628,4.87999
6.994,1.91629,4.87995
6.995,1.9163,4.8799
6.996,1.91631,4.87985
6.997,1.91632,4.8798
6.998,1.91633,4.87975
6.999,1.91634,4.8797
7,1.91635,4.87965
7.001,1.91635,4.8796
7.002,1.91636,4.87955
7.003,1.91637,4.8795
7.004,1.91638,4.87945
7.005,1.91639,4.8794
7.006,1.9164,4.87935
7.007,1.91641,4.8793
7.008,1.91642,4.87924
7.009,1.91643,4.87919
7.01,1.91644,4.87914
7.011,1.91645,4.87909
7.012,1.91646,4.87903
7.013,1.91647,4.87898
7.014,1.91648,4.87893
7.015,1.9165,4.87888
7.016,1.91651,4.87882
7.017,1.91652,4.87877
7.018,1.91653,4.87871
7.019,1.91654,4.87866
7.02,1.91655,4.87861
7.021,1.91656,4.87855
7.022,1.91657,4.8785
7.023,1.91658,4.87844
7.024,1.91659,4.87839
7.025,1.9166,4.87833
7.026,1.91662,4.87828
7.027,1.91663,4.87822
7.028,1.91664,4.87816
7.029,1.91665,4.87811
7.03,1.91666,4.87805
7.031,1.91667,4.87799
7.032,1.91669,4.87794
7.033,1.9167,4.87788
7.034,1.91671,4.87782
7.035,1.91672,4.87776
7.036,1.91673,4.87771
7.037,1.91675,4.87765
7.038,1.91676,4.87759
7.039,1.91677,4.87753
7.04,1.91678,4.87747
7.041,1.91679,4.87741
7.042,1.91681,4.87735
7.043,1.91682,4.87729
7.044,1.91683,4.87723
7.045,1.91684,4.87717
7.046,1.91686,4.87711
7.047,1.91687,4.87705
7.048,1.91688,4.87699
7.049,1.9169,4.87693
7.05,1.91691,4.87687
7.051,1.91692,4.87681
7.052,1.91694,4.87675
7.053,1.91695,4.87668
7.054,1.91696,4.87662
7.055,1.91698,4.87656
7.056,1.91699,4.8765
7.057,1.917,4.87644
7.058,1.91702,4.87637
